weekday,day,month,year,time,aircraft_type,num_of_engines,engine_type,engine_model,years_active,airframe_hrs,operator,occupants,accident_loc,above_ocean,flight_phase,damage,accident_latitude,accident_longtitude,fatalities
6,21.0,8,2015,14.33333333,141,2.0,3,68,7.0,8309.0,2176,3.0,188,0,6.0,2.0,41.369592,-73.490771,0.0
6,28.0,8,2015,15.83333333,60,2.0,3,13,28.91666667,54254.0,625,2.0,84,0,6.0,2.0,-4.08971,138.948485,0.0
6,28.0,8,2015,10.16666667,127,3.0,3,12,14.0,6641.0,403,4.0,188,0,0.0,1.0,36.080056,-115.15225,0.0
7,5.0,9,2015,19.2,40,2.0,3,19,36.0,13279.0,1828,7.0,9,1,5.0,5.0,14.978645,-18.470278,7.0
7,5.0,9,2015,18.2,66,2.0,3,13,1.583333333,1568.0,645,112.0,153,0,5.0,1.0,13.43299,-12.3579,0.0
1,6.0,9,2015,15.5,300,2.0,2,64,46.83333333,26915.0,1683,3.0,188,0,3.0,2.0,36.08515,-78.3713856,0.0
3,8.0,9,2015,16.2,71,2.0,3,28,16.66666667,85442.0,557,170.0,188,0,3.0,2.0,36.080056,-115.15225,0.0
3,15.0,9,2015,6.1,297,1.0,2,20,61.0,15436.0,1680,10.0,188,0,4.0,2.0,59.777778,-154.917778,3.0
3,15.0,9,2015,20.53333333,71,2.0,3,28,7.166666667,8506.833333729,1661,279.0,188,0,3.0,2.0,25.787827,-80.273062,0.0
4,16.0,9,2015,11.25,21,1.0,1,107,45.0,14512.0,2324,3.0,147,0,5.0,2.0,56.81625,102.492933,0.0
6,25.0,9,2015,12.05,124,2.0,1,83,71.0,84277.0,577,4.0,30,0,6.0,2.0,65.212517,-123.455153,0.0
6,2.0,10,2015,14.81666667,300,2.0,2,64,34.0,45242.0,460,10.0,84,0,5.0,4.0,-3.431337,120.070015,10.0
6,2.0,10,2015,0.316666667,210,4.0,2,2,4.0,2551.0,2206,11.0,0,0,3.0,3.0,34.40764,70.48892,11.0
7,3.0,10,2015,10.33333333,49,2.0,2,64,34.0,14493.0,1315,2.0,187,0,4.0,4.0,51.62487,0.118614,2.0
3,6.0,10,2015,8.516666667,84,4.0,3,54,26.66666667,31653.33333729,1960,76.0,69,0,6.0,2.0,9.55242,-0.868021,0.0
4,14.0,10,2015,11.76666667,100,1.0,2,64,13.0,10519.0,1409,3.0,37,0,5.0,4.0,3.61265,-76.559447,3.0
2,19.0,10,2015,6.666666667,202,2.0,3,19,36.0,12190.0,2085,2.0,6,0,3.0,4.0,-34.45056,-58.584924,0.0
5,22.0,10,2015,15.46666667,201,2.0,3,19,17.0,20179.0,1029,4.0,113,0,5.0,4.0,20.460631,-100.676708,4.0
6,23.0,10,2015,11.25,60,2.0,3,13,25.5,74018.0,1609,139.0,139,0,6.0,2.0,-13.5359,-71.937054,0.0
5,29.0,10,2015,12.53333333,70,2.0,3,74,29.75,30108.0,800,101.0,188,0,2.0,2.0,26.075565,-80.13971,0.0
7,31.0,10,2015,6.216666667,10,2.0,3,40,18.5,56000.0,1402,224.0,54,0,5.0,4.0,30.16928,34.172104,224.0
3,3.0,11,2015,9.433333333,61,2.0,3,13,22.91666667,51585.0,1842,121.0,135,0,6.0,2.0,31.532166,74.401819,0.0
3,10.0,11,2015,14.88333333,40,2.0,3,19,36.0,42732.0,866,9.0,188,0,7.0,4.0,41.054884,-81.42348,9.0
3,10.0,11,2015,19.06666667,109,2.0,3,19,17.0,20179.0,505,4.0,25,0,5.0,4.0,-17.764949,-47.114009,4.0
5,26.0,11,2015,18.46666667,60,2.0,3,13,27.08333333,64171.0,1354,144.0,113,0,6.0,2.0,19.43285,-99.081027,0.0
2,7.0,12,2015,10.95,141,2.0,3,68,7.0,714.0,779,1.0,161,0,5.0,4.0,-34.175278,20.1375,1.0
6,11.0,12,2015,9.166666667,100,1.0,2,64,25.0,36073.0,2271,1.0,30,0,5.0,4.0,51.585702,-89.879506,1.0
3,15.0,12,2015,17.38333333,60,2.0,3,13,18.58333333,58630.0,1944,138.0,188,0,2.0,2.0,36.127211,-86.673509,0.0
3,15.0,12,2015,20.31666667,148,2.0,3,3,15.0,17805.0,822,23.0,187,0,6.0,1.0,55.0375,-1.691667,0.0
2,21.0,12,2015,17.76666667,150,2.0,3,21,9.0,16862.0,1204,125.0,84,0,6.0,2.0,-10.167499,123.684785,0.0
3,22.0,12,2015,9.666666667,49,2.0,2,64,21.0,4766.0,544,10.0,82,0,4.0,4.0,28.562639,77.074333,10.0
5,24.0,12,2015,8.583333333,6,2.0,3,22,24.16666667,28685.83333729,1355,166.0,179,0,2.0,2.0,40.976892,28.821111,0.0
5,24.0,12,2015,16.5,6,2.0,3,22,29.83333333,35412.16666271,1831,5.0,47,0,6.0,2.0,-6.133289,23.573454,0.0
7,26.0,12,2015,19.5,2,2.0,2,65,10.0,11870.0,250,41.0,105,0,6.0,2.0,-18.795867,47.471832,0.0
7,2.0,1,2016,12.08333333,100,1.0,2,64,20.0,19555.0,2315,8.0,188,0,5.0,2.0,68.065783,-151.928212,0.0
6,8.0,1,2016,0.333333333,78,2.0,3,21,23.0,38601.0,2274,2.0,169,0,5.0,4.0,67.43,16.54,2.0
7,9.0,1,2016,0.383333333,2,2.0,2,65,17.41666667,20673.58333729,1591,58.0,25,0,6.0,2.0,-16.597774,-54.725035,0.0
1,10.0,1,2016,22.0,49,2.0,2,64,34.0,12545.0,1143,5.0,143,0,0.0,2.0,18.439417,-66.001833,0.0
2,18.0,1,2016,10.0,103,2.0,3,116,17.0,2304.0,786,2.0,188,0,5.0,4.0,40.313157,-112.11098,2.0
5,28.0,1,2016,16.5,241,2.0,3,73,26.0,51446.0,2328,162.0,85,0,6.0,2.0,36.235195,59.640972,0.0
5,4.0,2,2016,18.28333333,44,2.0,2,20,34.0,40358.0,1386,2.0,30,0,6.0,2.0,45.516147,-73.410566,0.0
7,6.0,2,2016,12.73333333,21,1.0,1,107,30.0,6952.0,1288,3.0,147,0,5.0,4.0,51.439417,58.425183,3.0
1,7.0,2,2016,14.5,103,2.0,3,116,13.0,15431.0,2303,2.0,63,0,0.0,2.0,45.641748,5.882181,0.0
4,17.0,2,2016,6.033333333,64,2.0,3,13,15.41666667,55350.0,1944,41.0,188,0,0.0,2.0,42.229369,-83.33898,0.0
4,17.0,2,2016,6.033333333,66,2.0,3,13,2.833333333,9518.0,382,155.0,188,0,2.0,2.0,42.229369,-83.33898,0.0
4,24.0,2,2016,8.25,300,2.0,2,64,1.0,270.0,2049,23.0,122,0,5.0,4.0,28.538492,83.620687,23.0
5,3.0,3,2016,21.86666667,67,2.0,3,13,12.66666667,36560.0,1165,128.0,82,0,6.0,2.0,19.088686,72.867919,0.0
2,7.0,3,2016,11.11666667,150,2.0,3,21,2.0,2374.0,1200,41.0,63,0,2.0,0.0,47.60051,7.521757,0.0
2,7.0,3,2016,11.11666667,130,2.0,2,65,20.0,23740.0,1882,41.0,63,0,3.0,0.0,47.60051,7.521757,0.0
4,9.0,3,2016,9.083333333,24,2.0,2,42,32.0,16379.0,2163,4.0,15,0,7.0,4.0,21.388651,91.965479,3.0
2,14.0,3,2016,15.13333333,48,2.0,3,116,11.0,13057.0,914,2.0,188,0,6.0,2.0,34.353062,-85.150989,0.0
6,18.0,3,2016,8.333333333,45,2.0,2,64,23.0,19574.0,330,21.0,135,0,3.0,2.0,24.901204,67.144353,0.0
7,19.0,3,2016,3.7,66,2.0,3,13,5.25,21257.0,2340,62.0,147,0,7.0,4.0,47.2655,39.8292,62.0
3,22.0,3,2016,16.63333333,275,2.0,2,20,36.0,20733.0,594,3.0,6,0,6.0,2.0,-53.778594,-67.767539,0.0
4,23.0,3,2016,13.31666667,84,4.0,3,56,17.16666667,20376.83333729,681,41.0,89,0,6.0,2.0,43.810217,11.205302,0.0
1,27.0,3,2016,10.61666667,161,2.0,3,102,23.41666667,27795.58333729,518,121.0,93,0,6.0,2.0,51.024572,71.469256,0.0
3,29.0,3,2016,13.56666667,8,2.0,3,40,12.75,15134.25,825,64.0,45,0,5.0,0.0,34.885184,33.632518,0.0
6,1.0,4,2016,9.283333333,100,1.0,2,64,7.0,4027.0,485,10.0,113,0,5.0,4.0,23.975288,-105.593911,3.0
2,4.0,4,2016,19.95,66,2.0,3,13,1.416666667,3113.0,512,56.0,84,0,3.0,2.0,-6.266165,106.892148,0.0
2,4.0,4,2016,7.233333333,100,1.0,2,64,6.0,7122.0,2169,5.0,25,0,4.0,2.0,0.018611,-51.121944,0.0
5,7.0,4,2016,6.416666667,137,2.0,1,80,72.0,23291.0,142,3.0,37,0,3.0,4.0,4.281667,-72.107833,0.0
4,13.0,4,2016,14.33333333,87,2.0,1,0,32.41666667,2407.0,1986,12.0,137,0,7.0,4.0,-6.129015,141.269158,12.0
5,28.0,4,2016,7.85,150,2.0,3,21,6.0,11569.0,2020,93.0,53,0,6.0,2.0,-2.894862,-78.991967,0.0
5,5.0,5,2016,16.18333333,120,2.0,2,1,63.0,74781.0,705,2.0,30,0,6.0,2.0,56.951344,-117.637514,0.0
6,6.0,5,2016,12.0,21,1.0,1,107,31.0,2924.0,383,2.0,188,0,7.0,2.0,34.114893,-117.235895,0.0
3,10.0,5,2016,1.366666667,10,2.0,3,13,15.33333333,18200.666662710002,382,41.0,188,0,4.0,2.0,33.434278,-112.01158,0.0
3,10.0,5,2016,17.5,44,2.0,2,20,39.0,17777.0,770,4.0,188,0,6.0,2.0,36.776282,-89.941391,0.0
4,11.0,5,2016,8.566666667,8,2.0,3,13,13.5,16024.5,222,64.0,63,0,2.0,2.0,48.9988,2.570034,0.0
5,12.0,5,2016,14.21666667,100,1.0,2,64,24.0,12848.0,1583,18.0,188,0,4.0,2.0,38.203484,-121.25721,0.0
4,18.0,5,2016,14.01666667,17,4.0,2,41,53.0,19828.0,1853,9.0,0,0,3.0,4.0,31.0918,64.0668,7.0
5,19.0,5,2016,2.483333333,8,2.0,3,40,12.83333333,15233.16666271,825,66.0,112,1,5.0,4.0,33.675704,28.7902307,66.0
7,28.0,5,2016,13.56666667,8,2.0,3,13,11.25,13353.75,2263,41.0,187,0,1.0,2.0,53.353744,-2.27495,0.0
7,4.0,6,2016,11.71666667,100,1.0,2,64,16.320683111964417,19379.0,1598,2.0,84,0,6.0,2.0,-4.0011,137.651226,0.0
1,5.0,6,2016,23.23333333,41,2.0,3,19,25.0,11013.0,136,8.0,147,0,7.0,2.0,56.840616,124.60117,0.0
1,19.0,6,2016,13.58333333,84,4.0,3,54,26.5,31455.5,1355,89.0,85,0,6.0,2.0,29.253003,50.330952,0.0
1,19.0,6,2016,15.58333333,297,1.0,2,20,60.0,18395.0,502,2.0,188,0,5.0,2.0,59.726525,-151.23905,0.0
3,21.0,6,2016,14.65,49,2.0,2,64,36.0,8844.0,41,3.0,139,0,6.0,2.0,-12.021889,-77.114319,0.0
1,26.0,6,2016,11.15,93,2.0,1,83,26.0,30862.0,835,2.0,70,0,5.0,4.0,38.140197,23.518968,0.0
2,27.0,6,2016,6.816666667,71,2.0,3,28,9.666666667,11474.333333728999,1861,241.0,156,0,6.0,2.0,1.346744,103.992561,0.0
5,30.0,6,2016,6.066666667,21,1.0,1,107,29.0,3370.0,1241,2.0,147,0,8.0,4.0,51.571667,43.663333,2.0
1,17.0,7,2016,12.28333333,49,2.0,2,64,40.0,47480.0,269,2.0,30,0,6.0,2.0,63.750631,-68.543443,0.0
5,21.0,7,2016,14.0,100,1.0,2,64,22.0,10660.0,1889,15.0,188,0,6.0,2.0,44.963591,-92.392133,0.0
1,31.0,7,2016,13.58333333,21,1.0,1,107,37.0,8853.0,1282,3.0,147,0,5.0,4.0,55.066567,87.401167,3.0
2,1.0,8,2016,19.83333333,94,2.0,2,65,22.0,5522.0,1824,2.0,63,0,2.0,2.0,41.922529,8.801631,0.0
4,3.0,8,2016,12.63333333,71,2.0,3,103,13.41666667,58169.0,839,300.0,186,0,6.0,4.0,25.25235,55.37277,0.0
5,4.0,8,2016,21.03333333,60,2.0,3,13,23.25,72354.0,1944,135.0,188,0,1.0,2.0,39.175361,-76.668333,0.0
6,5.0,8,2016,4.116666667,61,2.0,3,13,24.83333333,65332.0,23,2.0,89,0,6.0,4.0,45.672217,9.68547,0.0
3,9.0,8,2016,21.0,66,2.0,3,13,14.91666667,49267.0,760,166.0,188,0,0.0,2.0,40.639751,-73.778925,0.0
7,13.0,8,2016,12.5,101,2.0,3,63,42.0,9798.0,1973,2.0,188,0,0.0,2.0,26.197279,-80.170706,0.0
7,27.0,8,2016,9.366666667,64,2.0,3,13,16.41666667,58344.0,1944,104.0,188,0,5.0,2.0,30.157343,-88.95383,0.0
7,10.0,9,2016,15.5,49,2.0,2,64,40.0,10321.0,1083,1.0,188,0,6.0,2.0,28.705727,-81.581431,0.0
3,13.0,9,2016,7.55,60,2.0,3,13,30.0,59420.0,2158,3.0,84,0,6.0,2.0,-4.10124,138.954373,0.0
7,17.0,9,2016,12.8,100,1.0,2,64,8.0,3272.0,1838,11.0,35,0,6.0,1.0,-41.456965,-72.91952,0.0
7,24.0,9,2016,21.56666667,303,2.0,2,65,18.58333333,36309.0,697,24.0,188,0,6.0,2.0,38.944533,-77.455811,0.0
6,30.0,9,2016,12.06666667,100,1.0,2,64,24.0,2867.0,1308,11.0,37,0,5.0,4.0,6.201472,-75.655028,4.0
5,13.0,10,2016,21.66666667,101,2.0,3,63,42.0,49854.0,1507,4.0,30,0,4.0,4.0,50.0333,-119.3333,4.0
5,13.0,10,2016,10.43333333,103,2.0,3,116,2.0,748.0,3,6.0,188,0,6.0,2.0,41.929053,-71.485205,0.0
6,14.0,10,2016,17.58333333,100,1.0,2,64,27.0,11336.0,1471,11.0,188,0,5.0,2.0,29.06166,-82.376667,1.0
2,24.0,10,2016,7.333333333,275,2.0,2,20,33.0,9261.0,591,5.0,110,0,3.0,4.0,35.843259,14.491616,5.0
6,28.0,10,2016,17.85,233,3.0,3,22,44.0,84589.0,893,2.0,188,0,6.0,2.0,26.077186,-80.144879,0.0
6,28.0,10,2016,14.58333333,70,2.0,3,22,13.58333333,50632.0,382,170.0,188,0,3.0,2.0,41.968786,-87.91769,0.0
1,30.0,10,2016,12.58333333,44,2.0,2,64,47.0,12583.0,1072,10.0,188,0,3.0,2.0,38.3654167,-85.73819,0.0
4,23.0,11,2016,17.98333333,49,2.0,2,64,38.0,11000.0,911,7.0,188,0,7.0,2.0,46.835183,-96.651241,0.0
2,28.0,11,2016,21.96666667,84,4.0,3,56,17.66666667,21640.0,1262,77.0,37,0,5.0,4.0,5.97867,-75.418134,71.0
3,29.0,11,2016,7.6,66,2.0,3,13,5.416666667,6429.5833337290005,633,187.0,76,0,2.0,2.0,6.503213,-58.251958,0.0
1,4.0,12,2016,18.91666667,101,2.0,3,63,41.0,5218.0,2322,1.0,188,0,6.0,2.0,38.536658,-106.92629,0.0
2,5.0,12,2016,22.36666667,275,2.0,2,20,26.0,23296.0,1227,1.0,188,0,5.0,4.0,31.21972,-84.154722,1.0
4,7.0,12,2016,16.33333333,1,2.0,2,65,9.583333333,18739.0,1569,47.0,135,0,5.0,4.0,34.00591,73.177933,47.0
3,20.0,12,2016,17.36666667,57,3.0,3,73,41.33333333,60199.0,166,6.0,37,0,4.0,4.0,6.191083,-67.566639,5.0
6,23.0,12,2016,13.56666667,8,2.0,3,13,9.333333333,11078.666666271001,181,118.0,110,0,5.0,0.0,35.851487,14.4671,0.0
1,25.0,12,2016,5.45,284,3.0,3,49,33.0,6689.0,1741,92.0,147,0,4.0,4.0,43.427917,39.889839,92.0
2,26.0,12,2016,16.15,84,4.0,3,56,22.58333333,26806.41666271,495,5.0,48,0,0.0,2.0,55.617917,12.655972,0.0
3,27.0,12,2016,5.05,66,2.0,3,13,8.833333333,36256.0,1165,161.0,82,0,3.0,2.0,15.380833,73.831422,0.0
3,27.0,12,2016,17.6,100,1.0,2,64,20.0,23740.0,2265,4.0,30,0,7.0,2.0,56.6505,-111.202266,0.0
5,29.0,12,2016,22.95,103,2.0,3,116,4.0,861.0,1990,6.0,188,0,4.0,4.0,41.541143,-81.697318,6.0
2,16.0,1,2017,7.316666667,68,4.0,3,77,14.0,46820.0,9,4.0,96,0,7.0,4.0,43.057238,74.439893,4.0
2,16.0,1,2017,11.98333333,103,2.0,3,116,2.0,320.0,2332,1.0,188,0,6.0,3.0,42.623737,-83.970165,0.0
5,19.0,1,2017,11.73333333,47,2.0,2,64,47.0,46422.0,371,1.0,188,0,6.0,2.0,45.807667,-108.54289,0.0
2,23.0,1,2017,12.55,49,2.0,2,64,32.0,9962.0,1197,2.0,188,0,3.0,4.0,32.119045,-110.935162,2.0
2,23.0,1,2017,19.0,47,2.0,2,64,34.0,26579.0,371,2.0,188,0,3.0,2.0,37.151517,-107.75377,0.0
5,26.0,1,2017,17.13333333,174,2.0,1,78,69.0,81903.0,2341,2.0,10,0,8.0,3.0,-31.967833,115.86533,2.0
7,28.0,1,2017,16.95,61,2.0,3,13,27.0,67961.0,40,4.0,37,0,6.0,2.0,-4.193175,-69.942658,0.0
3,21.0,2,2017,8.966666667,49,2.0,2,64,21.0,6996.0,725,5.0,10,0,4.0,4.0,-37.733833,144.905424,5.0
5,23.0,2,2017,16.9,305,2.0,2,65,10.5,20477.0,928,63.0,123,0,6.0,2.0,52.310484,4.797842,0.0
6,3.0,3,2017,18.5,8,2.0,3,13,7.0,8309.0,2339,178.0,187,0,1.0,2.0,53.353744,-2.27495,0.0
4,8.0,3,2017,14.86666667,241,2.0,3,73,25.0,41008.0,391,116.0,188,0,3.0,2.0,42.228245,-83.542733,0.0
6,10.0,3,2017,13.56666667,300,2.0,2,64,49.0,58163.0,1549,41.0,30,0,6.0,2.0,57.79271,-104.894035,0.0
6,24.0,3,2017,19.4,101,2.0,3,63,41.0,9299.0,1844,1.0,188,0,7.0,4.0,34.022701,-84.544114,1.0
2,27.0,3,2017,10.1,61,2.0,3,13,19.08333333,46231.0,2037,185.0,85,0,6.0,2.0,38.325307,48.424338,0.0
3,28.0,3,2017,16.46666667,60,2.0,3,13,26.0,62817.0,1609,149.0,139,0,6.0,4.0,-11.7815218,-75.475117,0.0
2,10.0,4,2017,12.65,69,2.0,3,100,29.5,68901.0,1175,238.0,164,0,6.0,2.0,38.282304,-0.559155,0.0
2,10.0,4,2017,13.56666667,100,1.0,2,64,24.0,28488.0,2169,3.0,25,0,6.0,2.0,-21.826389,-46.570833,0.0
4,12.0,4,2017,12.66666667,100,1.0,2,64,26.0,6226.0,1952,1.0,84,0,5.0,4.0,-4.7965,140.662833,1.0
4,12.0,4,2017,11.76666667,87,2.0,1,57,46.0,15218.0,289,2.0,76,0,6.0,2.0,4.957775,-59.860006,0.0
5,13.0,4,2017,16.55,300,2.0,2,64,4.0,1822.0,747,19.0,173,0,6.0,2.0,22.028474,121.534347,0.0
2,1.0,5,2017,16.5,100,1.0,2,64,11.0,13057.0,827,8.0,37,0,5.0,4.0,4.798991,-74.385654,8.0
2,1.0,5,2017,13.83333333,100,1.0,2,64,25.0,17990.0,1022,1.0,188,0,5.0,4.0,56.140278,-158.805,1.0
6,5.0,5,2017,6.833333333,266,2.0,2,64,38.0,28023.0,201,2.0,188,0,6.0,4.0,38.37307,-81.598717,2.0
4,17.0,5,2017,15.41666667,200,2.0,3,24,44.0,14757.0,174,2.0,113,0,4.0,4.0,19.3209306,-99.550833,2.0
4,24.0,5,2017,8.5,100,1.0,2,20,13.0,2338.0,355,8.0,188,0,6.0,2.0,58.200582,-136.363092,0.0
7,27.0,5,2017,14.06666667,206,2.0,2,30,3.0,2550.0,1979,3.0,122,0,7.0,4.0,27.685134,86.727703,2.0
7,27.0,5,2017,8.55,300,2.0,2,64,38.0,57523.0,2105,12.0,108,0,6.0,2.0,4.196774,73.536338,0.0
3,30.0,5,2017,12.16666667,249,2.0,2,64,13.0,15431.0,1484,3.0,122,0,6.0,3.0,29.503289,81.666065,1.0
3,30.0,5,2017,10.5,131,2.0,3,66,16.0,18992.0,1052,4.0,160,0,6.0,2.0,2.016248,45.306601,0.0
3,30.0,5,2017,8.416666667,100,1.0,2,64,19.0,22553.0,1426,5.0,84,0,6.0,2.0,-3.999674,137.652847,0.0
4,31.0,5,2017,8.85,60,2.0,3,13,29.0,34423.0,1955,152.0,84,0,6.0,2.0,-0.882642,134.048564,0.0
4,31.0,5,2017,12.95,49,2.0,2,64,3.0,543.0,501,7.0,84,0,6.0,2.0,-3.712618,128.087475,0.0
6,2.0,6,2017,22.75,275,2.0,2,20,33.0,35318.0,152,2.0,113,0,6.0,2.0,22.2768281,-97.85527,0.0
7,3.0,6,2017,14.33333333,163,2.0,2,94,50.0,59350.0,1790,3.0,160,0,6.0,2.0,3.324869,42.213553,0.0
1,11.0,6,2017,17.2,27,2.0,2,41,24.0,3409.0,40,45.0,37,0,6.0,2.0,-2.89548,-69.749247,0.0
3,18.0,7,2017,12.65,60,2.0,3,13,29.5,35016.5,2155,5.0,84,0,6.0,3.0,-4.099585,138.954713,0.0
3,25.0,7,2017,17.91666667,87,2.0,1,57,35.0,24716.0,1718,1.0,76,0,7.0,3.0,6.709764,-61.13383,1.0
5,27.0,7,2017,19.5,21,1.0,1,107,32.0,7203.0,470,2.0,147,0,4.0,2.0,45.302147,38.238803,0.0
7,29.0,7,2017,9.116666667,28,2.0,3,53,25.0,5104.0,643,6.0,172,0,3.0,4.0,0.38104,6.702058,0.0
5,3.0,8,2017,11.0,2,2.0,2,65,8.0,14321.0,2304,72.0,84,0,2.0,2.0,3.644454,98.877365,0.0
5,3.0,8,2017,11.0,67,2.0,3,13,8.0,13773.0,1305,151.0,84,0,6.0,2.0,3.644454,98.877365,0.0
6,4.0,8,2017,13.0,100,1.0,2,64,29.0,34423.0,1209,1.0,188,0,6.0,2.0,45.218757,-122.591195,0.0
3,15.0,8,2017,18.25,69,2.0,3,100,15.75,18695.25,382,129.0,188,0,2.0,2.0,40.647778,-73.765556,0.0
3,15.0,8,2017,18.25,66,2.0,3,13,18.0,57611.0,760,166.0,188,0,2.0,1.0,40.647778,-73.765556,0.0
7,2.0,9,2017,12.25,21,1.0,1,107,48.0,19721.0,2341,2.0,147,0,8.0,4.0,55.763221,38.064154,2.0
3,5.0,9,2017,2.666666667,66,2.0,3,13,8.166666667,26525.0,233,108.0,82,0,6.0,2.0,10.153127,76.396697,0.0
3,12.0,9,2017,13.16666667,70,2.0,3,22,28.5,120692.0,198,41.0,188,0,0.0,2.0,33.939964,-118.401826,0.0
3,12.0,9,2017,13.16666667,67,2.0,3,13,3.666666667,13045.0,2198,140.0,188,0,2.0,1.0,33.939964,-118.40183,0.0
6,15.0,9,2017,21.98333333,10,2.0,3,40,2.25,2670.75,382,143.0,16,0,6.0,2.0,13.072551,-59.500495,0.0
2,2.0,10,2017,8.666666667,64,2.0,3,13,8.75,30104.0,1944,84.0,188,0,0.0,2.0,41.786389,-87.745278,0.0
3,3.0,10,2017,18.88333333,25,2.0,2,32,27.0,3631.0,820,5.0,93,0,5.0,4.0,43.47138,76.729722,5.0
4,4.0,10,2017,16.26666667,300,2.0,2,64,37.91666667,26314.0,1362,18.0,108,0,6.0,2.0,4.198264,73.539503,0.0
7,7.0,10,2017,12.5,100,1.0,2,64,23.0,27301.0,1602,9.0,160,0,3.0,2.0,4.124598,43.883531,0.0
5,12.0,10,2017,17.25,143,2.0,2,65,29.0,34423.0,1031,7.0,3,0,5.0,3.0,-8.24863,19.510271,7.0
7,14.0,10,2017,8.383333333,24,2.0,2,42,42.0,49854.0,2227,10.0,41,0,7.0,4.0,5.241389,-3.934167,4.0
5,19.0,10,2017,11.81666667,49,2.0,2,64,37.0,12334.0,251,14.0,139,0,5.0,4.0,-8.065,-74.698333,1.0
4,25.0,10,2017,14.5,100,1.0,2,64,21.0,24927.0,688,11.0,175,0,6.0,2.0,-2.010847,35.16319,0.0
6,27.0,10,2017,13.93333333,107,2.0,3,63,28.0,9499.0,1644,41.0,188,0,6.0,2.0,40.92424,-81.440399,0.0
1,29.0,10,2017,18.45,104,2.0,3,67,6.0,7122.0,2159,3.0,68,0,6.0,2.0,53.046444,8.784905,0.0
5,2.0,11,2017,19.35,275,2.0,2,20,27.0,24672.0,1608,2.0,30,0,6.0,2.0,55.802046,-97.858733,0.0
3,7.0,11,2017,8.833333333,21,1.0,1,107,27.0,2483.0,748,2.0,147,0,7.0,4.0,53.070813,132.941465,1.0
4,8.0,11,2017,19.63333333,84,4.0,3,56,20.25,29636.0,335,38.0,161,0,5.0,2.0,-22.194876,29.4349,0.0
6,10.0,11,2017,13.53333333,305,2.0,2,65,13.75,16321.25,928,57.0,187,0,6.0,2.0,54.658779,-6.211298,0.0
4,15.0,11,2017,13.15,206,2.0,2,30,2.0,1693.0,1228,7.0,147,0,7.0,4.0,57.62375,136.153167,6.0
5,16.0,11,2017,9.433333333,300,2.0,2,64,48.66666667,42772.0,1362,15.0,108,0,3.0,2.0,2.907382,72.874242,0.0
6,17.0,11,2017,8.766666667,100,1.0,2,64,12.0,2106.0,2160,12.0,19,0,3.0,2.0,16.537613,-88.358475,0.0
1,19.0,11,2017,13.35,2,2.0,2,65,4.583333333,5440.4166662709995,2251,72.0,10,0,6.0,2.0,-35.310134,149.194437,0.0
4,22.0,11,2017,16.38333333,251,2.0,3,116,10.0,963.0,1446,2.0,161,0,6.0,2.0,-26.242469,28.157861,0.0
7,25.0,11,2017,12.33333333,2,2.0,2,65,10.83333333,16827.0,1960,68.0,69,0,3.0,2.0,5.608611,-0.164167,0.0
2,27.0,11,2017,19.88333333,12,2.0,3,103,5.75,6825.25,2250,41.0,188,0,2.0,2.0,40.623642,-73.786573,0.0
2,27.0,11,2017,19.88333333,71,2.0,3,28,7.75,9199.25,825,41.0,188,0,2.0,2.0,40.623642,-73.786573,0.0
1,3.0,12,2017,18.4,7,2.0,3,13,4.166666667,4945.8333337290005,382,41.0,188,0,2.0,1.0,25.80021,-80.286499,0.0
1,3.0,12,2017,18.4,66,2.0,3,13,0.333333333,395.666666271,382,41.0,188,0,2.0,1.0,25.80021,-80.286499,0.0
3,12.0,12,2017,7.583333333,241,2.0,3,73,29.0,74998.0,760,61.0,188,0,0.0,2.0,42.2125,-83.353333,0.0
4,13.0,12,2017,18.2,1,2.0,2,65,26.83333333,26481.0,2282,25.0,30,0,4.0,4.0,59.3365937,-107.200773,1.0
5,14.0,12,2017,18.23333333,102,2.0,3,68,10.0,3606.0,1901,3.0,68,0,7.0,4.0,47.75097,9.693137,3.0
3,19.0,12,2017,10.5,21,1.0,1,20,29.0,34423.0,1465,13.0,147,0,3.0,3.0,67.6411,53.120996,4.0
7,23.0,12,2017,10.16666667,87,2.0,1,57,47.16666667,32232.0,1512,1.0,137,0,5.0,4.0,-6.191389,146.769722,1.0
1,31.0,12,2017,12.26666667,100,1.0,2,64,16.0,12073.0,1476,12.0,40,0,4.0,4.0,9.865278,-85.366111,12.0
6,5.0,1,2018,17.91666667,66,2.0,3,13,3.166666667,3758.833333729,2283,174.0,30,0,0.0,2.0,43.686074,-79.624136,0.0
1,7.0,1,2018,16.75,100,1.0,2,64,11.0,13057.0,2217,11.0,163,0,3.0,4.0,7.780609,33.002651,0.0
7,13.0,1,2018,23.41666667,66,2.0,3,13,5.166666667,6132.8333337290005,1599,168.0,179,0,6.0,2.0,40.991508,39.803613,0.0
1,11.0,2,2018,14.45,20,2.0,3,87,8.0,16249.0,1804,71.0,147,0,5.0,4.0,55.2995,38.3958,71.0
6,16.0,2,2018,18.46666667,161,2.0,3,102,25.0,48654.0,1662,104.0,85,0,6.0,2.0,36.23708,59.63899,0.0
1,18.0,2,2018,9.533333333,2,2.0,2,65,24.33333333,28857.0,1135,66.0,85,0,5.0,4.0,30.82375,51.615767,66.0
